1209,125,1.07E+01,4.31E-04,6.21E+20,4.37E+25,1.55E+18,59.58,62.04,1.12E-09,9.85E-09,0,4.24E-09,2.16E-09,4.57E-09,-4.48E-09,0,0,0,0,0,-8.95E-11,0,19.38
1210,126,1.05E+01,3.89E-04,6.07E+20,4.30E+25,1.52E+18,59.47,62.41,1.10E-09,9.71E-09,0,4.66E-09,2.12E-09,4.03E-09,-3.96E-09,0,0,0,0,0,-8.55E-11,0,19.28
1211,126,1.03E+01,3.52E-04,5.94E+20,4.23E+25,1.48E+18,59.35,62.77,1.08E-09,9.57E-09,0,5.03E-09,2.07E-09,3.56E-09,-3.48E-09,0,0,0,0,0,-8.19E-11,0,19.20
1213,127,1.01E+01,3.18E-04,5.80E+20,4.16E+25,1.45E+18,59.23,63.12,1.06E-09,9.44E-09,0,5.34E-09,2.02E-09,3.14E-09,-3.06E-09,0,0,0,0,0,-7.86E-11,0,19.11
1214,127,9.94E+00,2.88E-04,5.67E+20,4.08E+25,1.42E+18,59.10,63.46,1.05E-09,9.31E-09,0,5.61E-09,1.98E-09,2.77E-09,-2.69E-09,0,0,0,0,0,-7.57E-11,0,19.04
1215,127,9.74E+00,2.60E-04,5.54E+20,4.01E+25,1.38E+18,58.97,63.78,1.03E-09,9.17E-09,0,5.83E-09,1.93E-09,2.44E-09,-2.37E-09,0,0,0,0,0,-7.30E-11,0,18.96
1217,128,9.53E+00,2.36E-04,5.41E+20,3.94E+25,1.35E+18,58.84,64.10,1.01E-09,9.04E-09,0,6.02E-09,1.88E-09,2.15E-09,-2.08E-09,0,0,0,0,0,-7.06E-11,0,18.89
1218,128,9.33E+00,2.14E-04,5.28E+20,3.86E+25,1.32E+18,58.71,64.42,9.93E-10,8.90E-09,0,6.17E-09,1.84E-09,1.89E-09,-1.83E-09,0,0,0,0,0,-6.83E-11,0,18.82
1219,128,9.13E+00,1.94E-04,5.15E+20,3.79E+25,1.29E+18,58.57,64.72,9.75E-10,8.77E-09,0,6.28E-09,1.79E-09,1.67E-09,-1.61E-09,0,0,0,0,0,-6.63E-11,0,18.76
1221,129,8.92E+00,1.76E-04,5.03E+20,3.71E+25,1.26E+18,58.43,65.02,9.57E-10,8.63E-09,0,6.37E-09,1.75E-09,1.48E-09,-1.41E-09,0,0,0,0,0,-6.45E-11,0,18.70
1222,129,8.72E+00,1.59E-04,4.90E+20,3.64E+25,1.23E+18,58.28,65.32,9.39E-10,8.50E-09,0,6.42E-09,1.70E-09,1.31E-09,-1.25E-09,0,0,0,0,0,-6.27E-11,0,18.64
1224,129,8.51E+00,1.44E-04,4.78E+20,3.56E+25,1.19E+18,58.13,65.61,9.21E-10,8.36E-09,0,6.46E-09,1.66E-09,1.16E-09,-1.10E-09,0,0,0,0,0,-6.12E-11,0,18.58
1226,129,8.30E+00,1.31E-04,4.65E+20,3.48E+25,1.16E+18,57.98,65.90,9.03E-10,8.22E-09,0,6.47E-09,1.62E-09,1.03E-09,-9.73E-10,0,0,0,0,0,-5.97E-11,0,18.52
1227,129,8.10E+00,1.19E-04,4.53E+20,3.41E+25,1.13E+18,57.82,66.19,8.84E-10,8.08E-09,0,6.47E-09,1.58E-09,9.23E-10,-8.62E-10,0,0,0,0,0,-5.84E-11,0,18.47
1229,130,7.89E+00,1.08E-04,4.41E+20,3.33E+25,1.10E+18,57.66,66.48,8.66E-10,7.94E-09,0,6.45E-09,1.53E-09,8.25E-10,-7.66E-10,0,0,0,0,0,-5.71E-11,0,18.41
1231,130,7.69E+00,9.74E-05,4.29E+20,3.25E+25,1.07E+18,57.49,66.76,8.47E-10,7.80E-09,0,6.41E-09,1.50E-09,7.40E-10,-6.82E-10,0,0,0,0,0,-5.59E-11,0,18.36
1233,130,7.48E+00,8.81E-05,4.17E+20,3.18E+25,1.04E+18,57.33,67.05,8.29E-10,7.65E-09,0,6.36E-09,1.46E-09,6.66E-10,-6.09E-10,0,0,0,0,0,-5.48E-11,0,18.31
